Latitude,Longitude,Rainfall,GW_Recharge,GW_Extraction,Extraction_Stage_Perc,Prev_GW,GW_Level
29.6305,76.4924,764.9,51087.0,104775.0,227.88,15.45,16.0
29.6808,76.4714,764.9,51087.0,104775.0,227.88,13.58,14.75
29.5926,76.3728,764.9,51087.0,104775.0,227.88,13.8,13.95
29.6237,76.3993,764.9,51087.0,104775.0,227.88,12.85,12.2
29.6368,76.9812,764.9,77622.0,118696.0,169.91,18.07,17.48
29.6405,77.1056,764.9,77622.0,118696.0,169.91,11.36,11.04
29.7416,76.9755,764.9,77622.0,118696.0,169.91,14.01,13.44
29.7456,77.1042,764.9,77622.0,118696.0,169.91,9.16,8.74
29.6947,76.95,764.9,77622.0,118696.0,169.91,23.08,15.11
29.6228,77.0969,764.9,77622.0,118696.0,169.91,9.82,9.59
29.6617,77.0885,764.9,77622.0,118696.0,169.91,19.57,18.87
29.7611,77.0014,764.9,77622.0,118696.0,169.91,13.89,13.72
29.706,76.9111,764.9,77622.0,118696.0,169.91,13.93,17.4
29.6462,77.1119,764.9,77622.0,118696.0,169.91,8.74,8.27
29.685,77.0945,764.9,77622.0,118696.0,169.91,13.89,13.77
29.6858,77.114,764.9,77622.0,118696.0,169.91,11.13,10.38
29.72,76.9407,764.9,77622.0,118696.0,169.91,15.96,15.07
29.789,76.9802,764.9,77622.0,118696.0,169.91,8.57,7.11
29.6433,77.017,764.9,77622.0,118696.0,169.91,19.85,19.67
29.6816,76.935,764.9,77622.0,118696.0,169.91,19.37,18.53
29.6933,77.0549,764.9,77622.0,118696.0,169.91,19.04,18.74
29.6249,76.9972,764.9,77622.0,118696.0,169.91,19.85,19.67
29.9997,76.9667,764.9,33247.1,73008.0,243.99,32.72,35.16
29.9645,77.0933,764.9,33247.1,73008.0,243.99,17.0,18.5
30.0232,77.0591,764.9,33247.1,73008.0,243.99,34.7,35.8
29.9747,77.0581,764.9,33247.1,73008.0,243.99,27.0,28.5
29.9807,77.0137,764.9,33247.1,73008.0,243.99,37.3,38.5
29.9592,77.0577,764.9,33247.1,73008.0,243.99,24.8,26.5
29.9586,77.0567,764.9,33247.1,73008.0,243.99,19.9,19.08
30.0085,77.1002,764.9,33247.1,73008.0,243.99,29.4,30.9
29.9802,77.075,764.9,33247.1,73008.0,243.99,26.1,28.5
30.0792,77.0638,764.9,33247.1,73008.0,243.99,34.0,35.1
30.0207,76.9864,764.9,33247.1,73008.0,243.99,38.6,39.3
29.96,77.0291,764.9,33247.1,73008.0,243.99,26.5,28.3
29.9759,76.58,764.9,33247.1,73008.0,243.99,38.65,40.0
30.0849,76.4812,764.9,33247.1,73008.0,243.99,34.05,36.05
30.0074,76.6254,764.9,33247.1,73008.0,243.99,37.1,39.2
29.9234,76.6086,764.9,33247.1,73008.0,243.99,31.25,33.15
29.9604,76.6917,764.9,33247.1,73008.0,243.99,29.9,30.8
30.0222,76.6645,764.9,33247.1,73008.0,243.99,36.8,38.5
30.0587,76.4663,764.9,33247.1,73008.0,243.99,27.8,30.1
29.9727,76.5596,764.9,33247.1,73008.0,243.99,39.2,41.1
29.9623,76.7314,764.9,33247.1,73008.0,243.99,28.9,29.1
29.9713,76.4948,764.9,33247.1,73008.0,243.99,31.5,33.5
30.0169,76.4917,764.9,33247.1,73008.0,243.99,29.88,32.6
30.0119,76.5805,764.9,33247.1,73008.0,243.99,39.2,41.0
30.0484,76.4933,764.9,33247.1,73008.0,243.99,30.8,32.1
29.9419,76.5535,764.9,33247.1,73008.0,243.99,32.7,34.1
29.9561,76.4939,764.9,33247.1,73008.0,243.99,31.4,33.7
29.9997,76.5806,764.9,33247.1,73008.0,243.99,32.66,38.12
29.9821,76.6526,764.9,33247.1,73008.0,243.99,29.0,31.2
29.9897,76.4484,764.9,33247.1,73008.0,243.99,27.6,29.1
30.0336,76.4405,764.9,33247.1,73008.0,243.99,34.1,36.2
30.0163,76.5477,764.9,33247.1,73008.0,243.99,34.1,36.2
29.9555,76.6202,764.9,33247.1,73008.0,243.99,33.4,34.2
29.9448,76.6615,764.9,33247.1,73008.0,243.99,31.3,32.8
30.0101,76.6932,764.9,33247.1,73008.0,243.99,33.2,35.8
29.9201,76.4989,764.9,33247.1,73008.0,243.99,32.2,34.6
30.0684,76.5582,764.9,33247.1,73008.0,243.99,34.5,35.1
30.2095,76.7948,764.9,33247.1,73008.0,243.99,42.7,43.7
30.1489,76.9089,764.9,33247.1,73008.0,243.99,42.7,42.9
30.1493,76.7846,764.9,33247.1,73008.0,243.99,39.9,42.0
30.1758,76.8245,764.9,33247.1,73008.0,243.99,42.5,44.0
30.1132,76.9367,764.9,33247.1,73008.0,243.99,40.0,40.9
30.2126,76.8701,764.9,33247.1,73008.0,243.99,48.5,49.0
30.2428,76.8458,764.9,33247.1,73008.0,243.99,6.47,6.85
30.2428,76.8458,764.9,33247.1,73008.0,243.99,32.0,32.7
30.176,76.7729,764.9,33247.1,73008.0,243.99,43.15,43.85
30.1879,76.9281,764.9,33247.1,73008.0,243.99,42.6,44.0
30.1821,76.886,764.9,33247.1,73008.0,243.99,39.1,41.8
30.1741,76.918,764.9,33247.1,73008.0,243.99,41.3,42.3
30.1363,76.7714,764.9,33247.1,73008.0,243.99,39.75,41.05
30.1281,76.8829,764.9,33247.1,73008.0,243.99,39.9,41.45
30.1208,76.8249,764.9,33247.1,73008.0,243.99,40.4,42.5
30.1399,76.9517,764.9,33247.1,73008.0,243.99,40.6,41.3
28.1065,76.278,764.9,31147.0,26299.0,93.82,66.8,74.0
28.0888,76.198,764.9,31147.0,26299.0,93.82,44.3,45.0
28.1303,76.3216,764.9,31147.0,26299.0,93.82,65.9,67.0
28.1442,76.2281,764.9,31147.0,26299.0,93.82,73.9,74.3
28.0465,76.3395,764.9,31147.0,26299.0,93.82,52.55,53.85
28.1634,76.2509,764.9,31147.0,26299.0,93.82,60.8,69.6
28.0777,76.2632,764.9,31147.0,26299.0,93.82,61.4,62.0
28.0766,76.3222,764.9,31147.0,26299.0,93.82,72.6,73.3
28.081,76.1764,764.9,31147.0,26299.0,93.82,62.6,63.3
28.0878,76.234,764.9,31147.0,26299.0,93.82,65.6,66.0
28.3331,76.301,764.9,31147.0,26299.0,93.82,24.45,27.4
28.3329,76.3055,764.9,31147.0,26299.0,93.82,14.4,15.6
28.2867,76.2214,764.9,31147.0,26299.0,93.82,37.2,38.0
28.3175,76.2853,764.9,31147.0,26299.0,93.82,36.4,37.2
28.3762,76.2653,764.9,31147.0,26299.0,93.82,7.5,9.8
28.3636,76.3141,764.9,31147.0,26299.0,93.82,15.0,15.6
28.3586,76.2484,764.9,31147.0,26299.0,93.82,25.75,25.5
28.2798,76.2794,764.9,31147.0,26299.0,93.82,45.6,46.0
28.3272,76.2203,764.9,31147.0,26299.0,93.82,29.5,31.5
28.4061,76.2171,764.9,31147.0,26299.0,93.82,32.8,33.5
28.2489,76.2662,764.9,31147.0,26299.0,93.82,57.2,38.0
28.443,76.2192,764.9,31147.0,26299.0,93.82,10.61,11.41
28.392,76.2651,764.9,31147.0,26299.0,93.82,16.1,13.8
28.4114,76.1743,764.9,31147.0,26299.0,93.82,26.67,29.1
28.3897,76.1778,764.9,31147.0,26299.0,93.82,48.66,50.0
28.1753,76.1547,764.9,31147.0,26299.0,93.82,19.6,20.4
28.2045,76.1739,764.9,31147.0,26299.0,93.82,17.8,17.1
28.3002,76.1006,764.9,31147.0,26299.0,93.82,49.2,49.7
28.1764,76.1105,764.9,31147.0,26299.0,93.82,96.7,97.1
28.3346,76.132,764.9,31147.0,26299.0,93.82,34.25,34.3
27.893,76.1153,764.9,31147.0,26299.0,93.82,59.65,60.7
27.8413,76.1465,764.9,31147.0,26299.0,93.82,51.0,51.1
27.8787,76.1563,764.9,31147.0,26299.0,93.82,54.5,54.7
27.9626,76.1349,764.9,31147.0,26299.0,93.82,37.9,37.9
27.8209,76.1716,764.9,31147.0,26299.0,93.82,47.5,47.6
27.8652,76.1136,764.9,31147.0,26299.0,93.82,32.6,32.45
27.8483,76.0561,764.9,31147.0,26299.0,93.82,24.5,24.35
27.8737,76.1362,764.9,31147.0,26299.0,93.82,32.45,31.0
27.8904,76.0709,764.9,31147.0,26299.0,93.82,53.6,33.7
27.9177,76.1197,764.9,31147.0,26299.0,93.82,52.1,51.6
27.8752,76.0698,764.9,31147.0,26299.0,93.82,36.65,36.4
28.0508,76.1125,764.9,31147.0,26299.0,93.82,15.2,14.65
28.0732,76.114,764.9,31147.0,26299.0,93.82,14.2,12.1
28.0508,76.1125,764.9,31147.0,26299.0,93.82,10.42,12.55
28.0949,75.9942,764.9,31147.0,26299.0,93.82,45.4,45.45
28.1217,76.0188,764.9,31147.0,26299.0,93.82,40.8,42.05
28.1051,75.9812,764.9,31147.0,26299.0,93.82,60.85,60.95
28.1312,76.0374,764.9,31147.0,26299.0,93.82,92.5,92.6
28.0314,76.042,764.9,31147.0,26299.0,93.82,62.2,62.85
28.0528,76.0272,764.9,31147.0,26299.0,93.82,98.9,98.9
28.1114,76.0532,764.9,31147.0,26299.0,93.82,37.27,37.55
28.0752,76.0657,764.9,31147.0,26299.0,93.82,31.85,33.05
28.0587,76.0398,764.9,31147.0,26299.0,93.82,52.7,53.15
28.1913,77.4556,764.9,52089.0,50142.0,106.96,17.5,17.62
28.0678,77.4389,764.9,52089.0,50142.0,106.96,10.09,11.0
28.0475,77.4221,764.9,52089.0,50142.0,106.96,7.4,7.3
28.007,77.5034,764.9,52089.0,50142.0,106.96,10.15,10.25
28.0152,77.452,764.9,52089.0,50142.0,106.96,10.1,10.05
27.9703,77.4904,764.9,52089.0,50142.0,106.96,18.6,18.68
27.9703,77.4904,764.9,52089.0,50142.0,106.96,18.6,18.72
27.9809,77.4169,764.9,52089.0,50142.0,106.96,3.31,3.06
27.9631,77.4615,764.9,52089.0,50142.0,106.96,10.9,11.05
28.0292,77.4838,764.9,52089.0,50142.0,106.96,9.69,9.52
28.0023,77.3957,764.9,52089.0,50142.0,106.96,5.75,5.7
27.95,77.4783,764.9,52089.0,50142.0,106.96,17.5,17.4
27.9257,77.2471,764.9,52089.0,50142.0,106.96,13.9,14.0
27.9051,77.27,764.9,52089.0,50142.0,106.96,15.6,15.74
28.0311,77.1676,764.9,52089.0,50142.0,106.96,3.25,3.35
27.9534,77.2636,764.9,52089.0,50142.0,106.96,6.4,6.52
27.9575,77.2726,764.9,52089.0,50142.0,106.96,11.65,11.75
28.0483,77.2916,764.9,52089.0,50142.0,106.96,5.75,5.82
28.0883,77.264,764.9,52089.0,50142.0,106.96,8.8,8.95
28.0874,77.1507,764.9,52089.0,50142.0,106.96,3.15,3.22
28.0717,77.1737,764.9,52089.0,50142.0,106.96,1.8,1.75
28.0278,77.1957,764.9,52089.0,50142.0,106.96,9.7,9.72
28.078,77.2103,764.9,52089.0,50142.0,106.96,17.45,17.6
28.0142,77.2121,764.9,52089.0,50142.0,106.96,12.05,12.1
28.0281,77.2318,764.9,52089.0,50142.0,106.96,69.05,9.12
28.0281,77.2318,764.9,52089.0,50142.0,106.96,10.0,10.05
27.8861,77.2723,764.9,52089.0,50142.0,106.96,13.65,13.8
28.011,77.2624,764.9,52089.0,50142.0,106.96,6.35,6.42
28.0204,77.1925,764.9,52089.0,50142.0,106.96,9.6,9.8
28.0339,77.1875,764.9,52089.0,50142.0,106.96,8.08,10.62
28.1329,77.1741,764.9,52089.0,50142.0,106.96,1.45,1.4
28.1329,77.1741,764.9,52089.0,50142.0,106.96,1.4,1.6
28.1002,77.1767,764.9,52089.0,50142.0,106.96,1.6,1.65
27.98,77.28,764.9,52089.0,50142.0,106.96,6.75,6.85
27.9408,77.2778,764.9,52089.0,50142.0,106.96,9.45,9.4
28.0188,77.1793,764.9,52089.0,50142.0,106.96,6.75,6.42
28.1178,77.1365,764.9,52089.0,50142.0,106.96,1.6,1.68
27.9625,77.1521,764.9,52089.0,50142.0,106.96,2.0,2.05
27.9754,77.1843,764.9,52089.0,50142.0,106.96,12.7,12.72
27.9754,77.1843,764.9,52089.0,50142.0,106.96,13.8,13.94
27.86,77.36,764.9,52089.0,50142.0,106.96,5.6,5.72
27.885,77.3632,764.9,52089.0,50142.0,106.96,11.4,11.52
28.0311,77.3301,764.9,52089.0,50142.0,106.96,2.0,2.05
28.0605,77.3509,764.9,52089.0,50142.0,106.96,9.5,9.55
27.9393,77.3519,764.9,52089.0,50142.0,106.96,7.3,7.35
27.9453,77.345,764.9,52089.0,50142.0,106.96,19.0,19.05
27.8971,77.4414,764.9,52089.0,50142.0,106.96,6.6,6.5
27.9169,77.4543,764.9,52089.0,50142.0,106.96,5.65,5.7
27.8819,77.3291,764.9,52089.0,50142.0,106.96,6.2,6.32
28.0312,77.3771,764.9,52089.0,50142.0,106.96,10.1,10.15
28.0339,77.375,764.9,52089.0,50142.0,106.96,9.34,11.64
28.0718,77.2098,764.9,52089.0,50142.0,106.96,13.55,13.72
27.9946,77.3234,764.9,52089.0,50142.0,106.96,9.7,9.78
27.9003,77.4252,764.9,52089.0,50142.0,106.96,4.6,4.85
27.9434,77.3128,764.9,52089.0,50142.0,106.96,10.2,10.25
28.0701,77.3236,764.9,52089.0,50142.0,106.96,9.85,9.95
28.0021,77.3417,764.9,52089.0,50142.0,106.96,9.58,9.33
28.0272,77.3292,764.9,52089.0,50142.0,106.96,3.85,3.98
28.7625,75.9831,764.9,52089.0,50142.0,106.96,6.6,6.7
28.1525,77.325,764.9,52089.0,50142.0,106.96,7.63,6.42
28.1082,77.2576,764.9,52089.0,50142.0,106.96,5.1,5.15
28.1043,77.3493,764.9,52089.0,50142.0,106.96,6.5,6.62
28.1071,77.3484,764.9,52089.0,50142.0,106.96,11.55,11.65
28.1876,77.2129,764.9,52089.0,50142.0,106.96,26.85,27.05
28.1212,77.2271,764.9,52089.0,50142.0,106.96,4.25,4.32
28.2253,77.2176,764.9,52089.0,50142.0,106.96,11.3,11.4
28.1082,77.2353,764.9,52089.0,50142.0,106.96,6.7,6.75
28.1916,77.2449,764.9,52089.0,50142.0,106.96,10.0,10.15
28.2036,77.1992,764.9,52089.0,50142.0,106.96,12.05,12.0
28.1444,77.2769,764.9,52089.0,50142.0,106.96,11.6,11.78
28.1619,77.2256,764.9,52089.0,50142.0,106.96,8.0,8.18
28.1399,77.4005,764.9,52089.0,50142.0,106.96,20.15,20.22
28.105,77.3195,764.9,52089.0,50142.0,106.96,11.0,11.2
28.1288,77.4162,764.9,52089.0,50142.0,106.96,21.4,21.35
29.4236,77.05,764.9,33178.0,56072.0,187.78,17.12,18.19
29.332,77.0831,764.9,33178.0,56072.0,187.78,19.07,21.32
29.2883,77.0936,764.9,33178.0,56072.0,187.78,14.23,14.01
29.344,77.0274,764.9,33178.0,56072.0,187.78,27.07,26.64
29.3028,77.1255,764.9,33178.0,56072.0,187.78,8.93,8.39
29.3361,77.0999,764.9,33178.0,56072.0,187.78,12.01,11.52
29.26,77.11,764.9,33178.0,56072.0,187.78,10.11,9.56
29.3115,77.0143,764.9,33178.0,56072.0,187.78,35.64,35.32
29.2936,77.1098,764.9,33178.0,56072.0,187.78,12.5,11.02
29.23,77.01,764.9,33178.0,56072.0,187.78,32.88,34.64
29.2455,77.0163,764.9,33178.0,56072.0,187.78,32.91,29.07
29.2481,77.1026,764.9,33178.0,56072.0,187.78,16.01,16.44
29.1885,77.0937,764.9,33178.0,56072.0,187.78,20.89,21.54
29.284,77.043,764.9,33178.0,56072.0,187.78,32.04,31.12
29.2082,77.0684,764.9,33178.0,56072.0,187.78,25.91,26.83
29.1899,77.042,764.9,33178.0,56072.0,187.78,31.02,32.34
29.2289,77.1177,764.9,33178.0,56072.0,187.78,13.77,14.37
29.2745,77.009,764.9,33178.0,56072.0,187.78,34.93,35.63
29.2745,77.009,764.9,33178.0,56072.0,187.78,34.94,34.1
29.2269,76.9794,764.9,33178.0,56072.0,187.78,28.37,35.56
29.2728,76.947,764.9,33178.0,56072.0,187.78,17.97,18.77
29.2065,77.0236,764.9,33178.0,56072.0,187.78,31.46,32.41
29.2033,77.0278,764.9,33178.0,56072.0,187.78,29.08,31.34
29.2033,77.0278,764.9,33178.0,56072.0,187.78,32.94,32.72
29.1865,77.1092,764.9,33178.0,56072.0,187.78,13.16,13.6
29.2629,76.9256,764.9,33178.0,56072.0,187.78,19.29,19.85
28.2203,76.3556,764.9,42700.0,35079.0,91.28,63.06,64.3
28.2372,76.5083,764.9,42700.0,35079.0,91.28,11.41,13.0
28.151,76.3886,764.9,42700.0,35079.0,91.28,65.75,66.75
28.1595,76.3718,764.9,42700.0,35079.0,91.28,76.7,77.1
28.1922,76.5319,764.9,42700.0,35079.0,91.28,22.5,22.72
28.1806,76.5115,764.9,42700.0,35079.0,91.28,53.1,53.9
28.1951,76.4004,764.9,42700.0,35079.0,91.28,61.85,62.15
28.1598,76.415,764.9,42700.0,35079.0,91.28,43.7,43.85
29.4236,77.05,764.9,42700.0,35079.0,91.28,50.4,50.65
28.1981,76.5142,764.9,42700.0,35079.0,91.28,23.95,24.15
29.5454,74.9331,764.9,72470.78,128883.0,197.6,29.8,29.4
29.6783,74.8537,764.9,72470.78,128883.0,197.6,10.81,10.96
29.4486,74.6578,764.9,72470.78,128883.0,197.6,21.59,23.39
29.4307,74.6107,764.9,72470.78,128883.0,197.6,10.77,10.95
29.5034,74.7054,764.9,72470.78,128883.0,197.6,32.78,35.28
29.4537,74.5762,764.9,72470.78,128883.0,197.6,7.84,8.97
29.4236,74.7708,764.9,72470.78,128883.0,197.6,11.45,10.93
29.417,74.7795,764.9,72470.78,128883.0,197.6,8.9,9.35
29.4831,74.7147,764.9,72470.78,128883.0,197.6,38.01,39.63
29.5658,74.6773,764.9,72470.78,128883.0,197.6,43.2,43.21
29.5242,74.7371,764.9,72470.78,128883.0,197.6,41.5,43.0
29.5422,74.7417,764.9,72470.78,128883.0,197.6,43.6,44.84
29.4554,74.8193,764.9,72470.78,128883.0,197.6,28.96,32.01
29.4952,74.6338,764.9,72470.78,128883.0,197.6,30.48,32.01
29.5139,74.6669,764.9,72470.78,128883.0,197.6,30.48,32.01
29.4363,74.5714,764.9,72470.78,128883.0,197.6,8.0,8.3
29.4762,74.7678,764.9,72470.78,128883.0,197.6,32.01,34.14
29.5372,74.6791,764.9,72470.78,128883.0,197.6,41.29,43.5
29.3445,74.6318,764.9,72470.78,128883.0,197.6,10.3,10.8
29.3389,74.63,764.9,72470.78,128883.0,197.6,9.34,7.58
29.5635,74.6307,764.9,72470.78,128883.0,197.6,41.75,43.57
29.4469,74.8597,764.9,72470.78,128883.0,197.6,29.95,33.08
29.3985,74.689,764.9,72470.78,128883.0,197.6,10.35,10.49
29.4044,74.6247,764.9,72470.78,128883.0,197.6,12.19,13.71
29.4522,74.841,764.9,72470.78,128883.0,197.6,30.48,33.53
29.4621,74.7078,764.9,72470.78,128883.0,197.6,38.1,38.01
29.4171,74.809,764.9,72470.78,128883.0,197.6,10.29,18.29
29.5158,74.6839,764.9,72470.78,128883.0,197.6,28.96,30.48
29.4107,74.7044,764.9,72470.78,128883.0,197.6,12.19,12.19
29.4694,74.7401,764.9,72470.78,128883.0,197.6,29.37,31.31
29.4156,74.5964,764.9,72470.78,128883.0,197.6,14.1,8.75
29.4852,74.7476,764.9,72470.78,128883.0,197.6,30.48,33.53
29.4187,74.7415,764.9,72470.78,128883.0,197.6,19.81,21.34
29.4768,74.757,764.9,72470.78,128883.0,197.6,32.01,33.53
29.4218,74.8348,764.9,72470.78,128883.0,197.6,18.29,18.29
29.5927,74.6809,764.9,72470.78,128883.0,197.6,38.1,39.63
29.5564,74.7779,764.9,72470.78,128883.0,197.6,30.48,33.53
29.5387,74.7671,764.9,72470.78,128883.0,197.6,39.63,39.63
29.6626,74.7896,764.9,72470.78,128883.0,197.6,16.5,16.65
29.4927,74.8911,764.9,72470.78,128883.0,197.6,31.11,32.63
29.5258,74.9163,764.9,72470.78,128883.0,197.6,33.53,33.53
29.644,74.7889,764.9,72470.78,128883.0,197.6,15.26,15.2
29.6198,74.7609,764.9,72470.78,128883.0,197.6,15.0,14.44
29.5112,74.752,764.9,72470.78,128883.0,197.6,40.24,41.15
29.5608,74.6964,764.9,72470.78,128883.0,197.6,39.63,44.2
29.6214,74.9065,764.9,72470.78,128883.0,197.6,11.32,11.47
29.658,74.7123,764.9,72470.78,128883.0,197.6,18.25,18.28
29.6218,74.8586,764.9,72470.78,128883.0,197.6,11.9,12.12
29.6074,74.7848,764.9,72470.78,128883.0,197.6,38.1,39.63
29.6772,74.6625,764.9,72470.78,128883.0,197.6,19.44,19.34
29.4657,74.8857,764.9,72470.78,128883.0,197.6,36.58,36.58
29.5609,74.848,764.9,72470.78,128883.0,197.6,32.01,33.53
29.6308,74.635,764.9,72470.78,128883.0,197.6,32.01,33.53
29.6138,74.7169,764.9,72470.78,128883.0,197.6,15.2,15.2
29.6374,74.9066,764.9,72470.78,128883.0,197.6,17.28,17.28
29.599,74.6185,764.9,72470.78,128883.0,197.6,27.0,29.09
29.5281,74.8381,764.9,72470.78,128883.0,197.6,42.53,45.43
30.1017,77.2792,764.9,53423.0,75492.0,157.01,5.4,5.6
30.0848,77.2196,764.9,53423.0,75492.0,157.01,13.25,12.45
30.0678,77.1917,764.9,53423.0,75492.0,157.01,15.52,14.68
30.1635,77.2915,764.9,53423.0,75492.0,157.01,17.63,17.13
30.187,77.2488,764.9,53423.0,75492.0,157.01,20.87,20.27
30.1034,77.3583,764.9,53423.0,75492.0,157.01,6.64,6.14
30.2039,77.2532,764.9,53423.0,75492.0,157.01,10.57,9.52
30.0763,77.2354,764.9,53423.0,75492.0,157.01,13.4,12.9
30.0689,77.2713,764.9,53423.0,75492.0,157.01,5.38,5.09
30.0689,77.2713,764.9,53423.0,75492.0,157.01,6.24,5.98
30.1912,77.2943,764.9,53423.0,75492.0,157.01,18.56,18.4
30.1431,77.2312,764.9,53423.0,75492.0,157.01,20.25,19.75
30.1108,77.1215,764.9,53423.0,75492.0,157.01,28.25,27.45
30.1421,77.3165,764.9,53423.0,75492.0,157.01,19.08,18.58
30.0648,77.1339,764.9,53423.0,75492.0,157.01,24.15,24.5
30.0418,77.2478,764.9,53423.0,75492.0,157.01,7.11,6.1
29.9926,77.1944,764.9,53423.0,75492.0,157.01,5.17,5.35
30.0162,77.2229,764.9,53423.0,75492.0,157.01,5.61,5.7
29.983,77.1398,764.9,53423.0,75492.0,157.01,6.5,5.81
30.1135,77.1084,764.9,53423.0,75492.0,157.01,30.4,30.6
30.0687,77.1122,764.9,53423.0,75492.0,157.01,27.57,28.0
30.0332,77.1518,764.9,53423.0,75492.0,157.01,16.59,16.69
30.0169,77.15,764.9,53423.0,75492.0,157.01,14.48,14.68
30.4275,77.2165,764.9,53423.0,75492.0,157.01,18.2,17.7
30.4001,77.2357,764.9,53423.0,75492.0,157.01,7.7,7.2
30.4311,77.2867,764.9,53423.0,75492.0,157.01,8.92,8.32
30.4525,77.2255,764.9,53423.0,75492.0,157.01,6.37,5.6
30.3558,77.2458,764.9,53423.0,75492.0,157.01,6.0,5.28
30.4122,77.2559,764.9,53423.0,75492.0,157.01,7.42,7.12
30.3482,77.1914,764.9,53423.0,75492.0,157.01,9.07,8.88
30.3822,77.2257,764.9,53423.0,75492.0,157.01,7.47,7.28
30.3856,77.2211,764.9,53423.0,75492.0,157.01,6.77,5.9
30.24,77.2451,764.9,53423.0,75492.0,157.01,18.0,16.6
30.2437,77.2355,764.9,53423.0,75492.0,157.01,8.47,7.4
30.1873,77.2109,764.9,53423.0,75492.0,157.01,17.25,18.06
30.1873,77.2109,764.9,53423.0,75492.0,157.01,23.42,18.02
30.2241,77.1154,764.9,53423.0,75492.0,157.01,17.67,17.37
30.1987,77.2018,764.9,53423.0,75492.0,157.01,28.4,27.9
30.2089,77.2036,764.9,53423.0,75492.0,157.01,15.5,15.0
30.2069,77.2026,764.9,53423.0,75492.0,157.01,8.12,7.16
30.1951,77.1273,764.9,53423.0,75492.0,157.01,8.12,7.16
30.1992,77.1422,764.9,53423.0,75492.0,157.01,7.35,7.15
30.1992,77.1422,764.9,53423.0,75492.0,157.01,12.4,12.3
30.2033,77.15,764.9,53423.0,75492.0,157.01,12.4,12.35
30.2371,77.1975,764.9,53423.0,75492.0,157.01,9.77,9.35
30.1399,77.2009,764.9,53423.0,75492.0,157.01,23.27,23.35
16.8169,75.0941,764.9,92994.83,65303.5,76.11,8.25,5.55
16.8441,75.0075,764.9,92994.83,65303.5,76.11,28.75,7.85
16.7455,74.9011,764.9,92994.83,65303.5,76.11,4.95,5.6
16.88391,75.11863,764.9,92994.83,65303.5,76.11,13.1,12.55
16.7402,74.9861,764.9,92994.83,65303.5,76.11,9.0,7.0
16.79141,75.34001,764.9,92994.83,65303.5,76.11,6.6,5.95
16.79195,75.21084,764.9,92994.83,65303.5,76.11,7.15,2.3
16.9177,75.0752,764.9,92994.83,65303.5,76.11,4.95,4.4
16.7233,75.0575,764.9,92994.83,65303.5,76.11,6.25,4.0
16.73722,75.14919,764.9,92994.83,65303.5,76.11,3.95,1.6
16.6889,75.21833,764.9,92994.83,65303.5,76.11,7.35,4.4
16.63669,75.07973,764.9,92994.83,65303.5,76.11,10.15,5.6
16.7175,74.7533,764.9,92994.83,65303.5,76.11,18.35,15.55
16.6183,74.7105,764.9,92994.83,65303.5,76.11,3.85,2.85
16.0772,75.3691,764.9,92994.83,65303.5,76.11,48.9,42.7
15.93558,75.31594,764.9,92994.83,65303.5,76.11,7.4,7.15
15.9325,75.3609,764.9,92994.83,65303.5,76.11,4.4,3.4
15.9633,75.2494,764.9,92994.83,65303.5,76.11,5.0,4.45
15.9836,75.1361,764.9,92994.83,65303.5,76.11,7.45,5.35
15.8936,75.3939,764.9,92994.83,65303.5,76.11,15.0,18.8
16.1658,75.2655,764.9,92994.83,65303.5,76.11,13.05,8.75
15.9479,75.3034,764.9,92994.83,65303.5,76.11,9.05,9.0
13.2991,77.7011,764.9,21512.75,24556.48,123.27,6.16,2.05
13.2527,77.8013,764.9,21512.75,24556.48,123.27,51.68,46.19
13.2994,77.6483,764.9,21512.75,24556.48,123.27,20.47,13.69
13.2458,77.7283,764.9,21512.75,24556.48,123.27,42.29,39.5
13.25,77.725,764.9,21512.75,24556.48,123.27,23.9,24.06
13.295,77.7972,764.9,21512.75,24556.48,123.27,46.26,42.21
13.3555,77.3708,764.9,21512.75,24556.48,123.27,14.8,8.67
13.1875,77.4708,764.9,21512.75,24556.48,123.27,41.8,38.55
13.2905,77.4408,764.9,21512.75,24556.48,123.27,30.31,21.59
13.2794,77.3797,764.9,21512.75,24556.48,123.27,43.74,32.94
13.2027,77.4361,764.9,21512.75,24556.48,123.27,48.57,36.8
13.3083,77.5417,764.9,21512.75,24556.48,123.27,19.3,21.46
13.2761,77.5541,764.9,21512.75,24556.48,123.27,58.98,55.7
13.3633,77.6255,764.9,21512.75,24556.48,123.27,20.85,18.13
13.3261,77.595,764.9,21512.75,24556.48,123.27,26.29,20.12
13.1066,77.8677,764.9,21512.75,24556.48,123.27,91.04,87.1
13.221,77.916,764.9,21512.75,24556.48,123.27,57.46,52.77
13.09,77.78139,764.9,21512.75,24556.48,123.27,34.56,25.22
13.075,77.775,764.9,21512.75,24556.48,123.27,29.49,29.86
13.14,77.34833,764.9,21512.75,24556.48,123.27,22.94,16.01
13.2725,77.245,764.9,21512.75,24556.48,123.27,23.89,17.93
13.1681,77.225,764.9,21512.75,24556.48,123.27,3.64,2.19
13.057,77.334,764.9,21512.75,24556.48,123.27,11.2,5.36
13.0625,77.3458,764.9,21512.75,24556.48,123.27,69.3,12.93
13.0947,77.4025,764.9,21512.75,24556.48,123.27,58.35,48.99
13.218,77.30302,764.9,21512.75,24556.48,123.27,25.49,15.75
